"GEOID","total_population","tot_population_race","pop_nonwhite","pop_nonwhitenh","race_pct_white","race_pct_whitenh","race_pct_nonwhite","race_pct_nonwhitenh","race_pct_black","race_pct_aapi","race_pct_native","race_pct_hisp","in_poverty","inc_pct_poverty","inc_percapita_income","tot_population_language","only_english_pct","any_other_than_english_pct","spanish_pct","age_pct_under18","age_pct_18_34","age_pct_35_64","age_pct_over65"
"26147",159566,159566,10350,14068,0.93513655791334,0.911835854756026,0.0648634420866601,0.0881641452439743,0.0212639284058007,0.00701903914367722,0.00172342478974218,0.0330960229622852,21003,0.133161305047995,29356,152036,0.962140545660238,0.0378594543397617,0.0186732089768213,0.213836280911974,0.188523871000088,0.420440444706266,0.177199403381673
"26149",60897,60897,5431,8132,0.910816624792683,0.866463044156527,0.0891833752073172,0.133536955843473,0.0219715256909207,0.00548467083764389,0.00349770924676092,0.0773437115128824,9347,0.156246865701581,25136,56904,0.909408828904822,0.0905911710951779,0.0574827780120905,0.248320935349853,0.200223327914347,0.382038524065225,0.169417212670575
"26151",41376,41376,1361,2449,0.967106535189482,0.940811098221191,0.0328934648105181,0.059188901778809,0.00584880123743233,0.0034561098221191,0.00328692962103635,0.0367121036349575,6382,0.15637174429716,24835,39742,0.954884001811685,0.0451159981883146,0.0143425091842383,0.218242459396752,0.174521461716937,0.402697215777262,0.204538863109049
"26153",8069,8069,1073,1144,0.867021935803693,0.858222828107572,0.132978064196307,0.141777171892428,0.00508117486677407,0.00384186392365845,0.0690296195315405,0.0100384186392366,1624,0.204740292486132,22931,7922,0.965412774551881,0.0345872254481192,0.00643776824034335,0.177965051431404,0.140785723137935,0.424216135828479,0.257033089602181
"26155",68493,68493,2300,3979,0.966419926123837,0.941906472194239,0.0335800738761626,0.0580935278057612,0.00578161271954798,0.00312440687369512,0.0025404055888923,0.029127064079541,7687,0.113832575634172,27398,65550,0.978062547673532,0.0219374523264684,0.0118535469107551,0.216722876790329,0.197742835034237,0.411925306235674,0.17360898193976
"26157",53250,53250,1953,3463,0.963323943661972,0.934967136150235,0.0366760563380282,0.0650328638497653,0.01181220657277,0.00347417840375587,0.00311737089201878,0.0334084507042254,8015,0.153883075741576,24968,51645,0.967160422112499,0.0328395778875012,0.0147545744989834,0.209521126760563,0.185652582159624,0.411755868544601,0.193070422535211
"26159",75272,75272,10594,14060,0.859257094271442,0.813210755659475,0.140742905728558,0.186789244340525,0.0331597406738229,0.00724040811988522,0.0101232862153258,0.114066319481348,11499,0.154620876978311,26771,70623,0.910496580434136,0.0895034195658638,0.0767738555428118,0.237418960569667,0.188928153895207,0.403164523328728,0.170488362206398
"26161",365961,365961,96184,108759,0.737174179762324,0.70281259478469,0.262825820237676,0.29718740521531,0.117769379797301,0.0911408592718896,0.00328450299348838,0.0464503048139009,49170,0.142020755768781,39486,335381,0.854577331452885,0.145422668547115,0.0279681914002284,0.190069433628173,0.331207423741874,0.349534513240482,0.12918862938947
"26163",1761382,1761382,823986,888164,0.532193470808717,0.495757308749607,0.467806529191283,0.504242691250393,0.388954809348568,0.0328497736436503,0.00316001866716022,0.0585914923622474,401149,0.23051453454796,25976,1663012,0.867329279644404,0.132670720355596,0.0406779987155835,0.238645563540447,0.226844034967997,0.387492889106395,0.147017512385161
"26165",33111,33111,1338,1776,0.959590468424391,0.946362236114886,0.0404095315756093,0.0536377638851137,0.0071577421400743,0.0061006916130591,0.00456041798797983,0.0190571109299024,5325,0.16278927577879,22760,30659,0.97194950911641,0.0280504908835905,0.00593626667536449,0.234061188124792,0.192141584367733,0.392407357071668,0.181389870435807
"27001",15834,15834,823,956,0.948023241126689,0.939623594796009,0.0519767588733105,0.0603764052039915,0.00562081596564355,0.00448402172540104,0.0217885562713149,0.0135152204117721,2021,0.129584508848423,27646,15192,0.977817272248552,0.0221827277514481,0.00566087414428647,0.167677150435771,0.127131489200455,0.385625868384489,0.319565491979285
"27003",347431,347431,54753,62437,0.842406118049339,0.820289496331646,0.157593881950661,0.179710503668354,0.0589958869530928,0.0434158149387936,0.00658835855176999,0.0441238691999275,20963,0.06090885318302,35806,317224,0.895616346808564,0.104383653191436,0.029133987340176,0.241150041303165,0.211158474632373,0.417449795786789,0.130241688277672
"27005",33773,33773,4143,4583,0.877328043111361,0.86429988452314,0.122671956888639,0.13570011547686,0.00550735794865721,0.00633642258608948,0.0743197228555355,0.0199567702010482,4090,0.123163093230547,29710,31019,0.961991037751056,0.0380089622489442,0.00780166994422773,0.245077428715246,0.177064518994463,0.37980043229799,0.198057619992302
